DATA,PROX_UTEIS,MES,DIA_SEMANA,PD_1360,PD_46851,PD_58191,PD_38718,PD_46846,PD_16731,PD_26529,PD_21653,PD_1359,PD_53172,PD_45276,PD_10183,PD_26175,PD_23776,PD_50589,PD_29585,PD_12318,PD_55618,PD_26603,PD_54032,PD_21638,PD_46844,PD_11895,PD_50595,PD_3518,PD_10086,PD_35859,PD_50588,PD_47445,PD_43001,PD_30283,PD_28360,PD_57537,PD_21417,PD_47891,PD_50590,PD_1354,PD_14149,PD_21568,PD_16763,PD_30702,PD_14144,PD_50587,PD_44681,PD_30816,PD_52170,PD_22683,PD_39668,PD_30802,PD_13969,PD_18691,PD_55451,PD_30817,PD_49141,PD_12388,PD_1357,PD_3604,PD_30282,PD_21500,PD_17422,PD_16728,PD_38717,PD_29666,PD_60656,PD_2757,PD_44682,PD_44684,PD_39667,PD_1356,PD_39665,PD_50360,PD_49140,PD_57117,PD_11587,PD_14138,PD_30818,PD_22886,PD_46310,PD_47711,PD_46212,PD_51233,PD_49142,PD_14137,PD_17421,PD_28530,PD_11013,PD_53189,PD_11275,PD_21486,PD_11782,PD_3602,PD_14136,PD_52099,PD_44683,PD_58152,PD_21586,PD_7017,PD_3603,PD_29563,PD_14148,PD_39666,PD_46299,PD_52154,PD_31799,PD_31800,PD_50219,PD_39351,PD_39663,PD_39664,PD_35273,PD_53484,PD_51113,PD_17426,PD_26890,PD_22133,PD_17891,PD_50357,PD_17424,PD_58168,PD_52185,PD_17420,PD_28509,PD_50220,PD_52183,PD_43170,PD_46298,PD_28531,PD_30870,PD_7548,PD_22684,PD_21466,PD_29561,PD_41942,PD_21467,PD_14147,PD_17417,PD_7546,PD_56196,PD_17892,PD_17893,PD_41108,PD_48916,PD_43145,PD_1377,PD_17895,PD_41944,PD_1350,PD_35276,PD_36033,PD_52169,PD_21603,PD_50671,PD_22137,PD_22682,PD_21604,PD_43144,PD_34735,PD_15054,PD_35272,PD_49533,PD_52186,PD_18865,PD_43169,PD_30803,PD_10002,PD_21656,PD_50361,PD_22104,PD_53973,PD_50757,PD_3457,PD_7016,PD_49218,PD_8904,PD_50901,PD_21588,PD_16730,PD_53034,PD_7549,PD_34358,PD_39414,PD_9426,PD_55043,PD_3793,PD_18449,PD_19836,PD_21196,PD_21587,PD_20105,PD_21468,PD_17890,PD_47058,PD_17418,PD_17888,PD_28110,PD_18503,PD_21602,PD_17894,PD_53869,PD_50359,PD_21197,PD_46297,PD_22136,PD_35275,PD_37926,PD_50356,PD_17416,PD_43143,PD_11385,PD_27406,PD_17415,PD_17423,PD_17414,PD_3605,PD_18856,PD_29705,PD_17254,PD_10009,PD_10001,PD_11348,PD_10010,PD_3607,PD_3606,PD_2639,PD_10008,PD_6791,PD_2896,PD_2897,PD_2564,PD_8554,PD_41107,PD_17411,PD_17412,PD_51306,PD_17889,PD_17410,PD_34734,PD_11252,PD_35274,PD_17413,NOVAS_ATIVACOES_CLIENTES,FUNCIONARIOS_DIAS,NOVOS_CLIENTES,NUM_VENDEDOR
2015-10-13,22,10,2,0.0,150,0.0,0.0,340,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,400,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,258,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,170.0,0,195,0,0,0,0,0,0.0,0.0,0,0,0,280,0.0,0.0,564,0.0,0.0,0.0,2940,0.0,480,0,0,0.0,3600,0,0,10992,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,408,0,6.0,6670.8,0,1308.0,636.0,0,0,1830.0,444.0,900,0,0,570,1092,0.0,744,0,0,0.0,0,1280.0,742.0,0,0,0,0.0,0,0,0,0.0,1452,1284,4600.0,984,0.0,600.0,0,0,1848,2412.0,2220.0,0,0.0,20.0,1968.0,2264.0,0.0,0,0,0.0,0,0,0.0,1380.0,0.0,0.0,0,0,1536,0.0,0,2520.0,0,330.0,0.0,0,0,0,0,0,0.0,1880,0,30990,0,25995,800.0,0,0.0,7000,4866.0,4920.0,0,0.0,26000,4980.0,6664,11040.0,0,9620.0,6012,0,0.0,5916,0.0,0,0,10476,0,0,7881,3896.4,0.0,17880,0,0,0,6840,0,59385.0,0.0,0.0,19560.0,0.0,11076,78012,17640.0,17890,0,33228.0,33290,27678.25,27675.62,19718,19590,0.0,87115,149013,177927.6,750840,177520.0,91060.0,69900.0,0,20592,31600.0,0,24000,7656,43060.0,10,5878.0,0,146
2015-10-14,21,10,3,0.0,150,0.0,0.0,150,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,250,0.0,0.0,0,0,0,0.0,1,0.0,0.0,0,0.0,0,138,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,200.0,0,45,0,0,0,0,0,0.0,0.0,0,0,0,140,0.0,0.0,708,0.0,0.0,0.0,210,0.0,320,0,0,0.0,0,0,0,25992,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,45.0,0.0,792,0,30.0,10404.0,0,996.0,828.0,0,0,1070.0,498.0,1248,0,0,3765,528,0.0,1248,0,0,0.0,0,460.0,462.0,0,0,0,0.0,0,0,0,0.0,936,1296,2600.0,852,0.0,120.0,0,0,156,1152.0,5800.0,0,0.0,0.0,1488.0,1024.0,0.0,0,0,0.0,0,0,0.0,1800.0,0.0,0.0,0,394,672,0.0,0,2352.0,0,765.0,0.0,0,0,0,0,0,0.0,2400,0,25995,0,0,2540.0,0,0.0,4620,3672.0,2730.0,0,0.0,0,4380.0,3752,11800.0,0,5260.0,4548,0,0.0,4872,0.0,0,0,4800,0,0,5308,5406.0,0.0,14700,0,0,0,23640,0,25995.0,0.0,0.0,12380.0,6587.26,5760,0,19000.0,17980,0,28260.0,31920,36266.09,21111.96,0,34860,0.0,117676,137566,288444.6,711860,143980.0,72180.0,47900.0,0,9012,33160.0,0,0,8832,30120.0,3,5880.0,0,145
2015-10-15,20,10,4,0.0,110,0.0,0.0,190,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,510.0,0,0,0,0,0,230,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,420,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,720.0,0,195,0,0,0,0,0,0.0,0.0,0,0,0,80,0.0,0.0,744,0.0,0.0,0.0,640,0.0,610,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,1725.0,0.0,720,0,6.0,6364.8,0,1668.0,912.0,0,0,1330.0,1350.0,2352,0,0,2790,1404,0.0,1584,0,0,0.0,0,440.0,924.0,0,0,0,0.0,0,0,0,0.0,0,1416,3810.0,1188,0.0,2340.0,0,0,1236,6480.0,3320.0,0,0.0,820.0,3540.0,2792.0,0.0,0,0,0.0,0,0,0.0,1940.0,0.0,0.0,0,0,1668,0.0,0,5484.0,0,2970.0,0.0,0,0,0,0,0,0.0,4680,0,0,0,0,2880.0,0,0.0,5020,6360.0,3705.0,0,0.0,0,2220.0,5454,9000.0,0,10560.0,4044,0,0.0,8040,0.0,0,0,9708,0,0,4752,6589.2,0.0,25404,0,0,0,14280,34250,0.0,0.0,0.0,17860.0,0.0,10104,0,17080.0,19170,0,32544.0,30830,39153.97,41979.07,179773,37390,0.0,29700,39596,119319.8,735720,298160.0,107360.0,77680.0,0,12528,55560.0,0,0,14976,54020.0,25,5883.0,20,145
2015-10-16,20,10,5,0.0,40,0.0,0.0,180,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,190,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,114,0.0,0.0,0,0,0,0,1440.0,0,0.0,0,0.0,0.0,100.0,0,75,0,0,0,0,0,0.0,0.0,0,0,0,160,0.0,0.0,192,0.0,0.0,0.0,1040,0.0,180,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,300.0,0.0,144,2380,6.0,2652.0,0,408.0,324.0,0,0,280.0,552.0,768,0,0,180,456,0.0,300,0,0,0.0,0,0.0,308.0,0,0,0,0.0,0,0,0,0.0,720,444,1540.0,444,280.0,120.0,0,0,528,732.0,560.0,0,0.0,0.0,1548.0,872.0,0.0,0,0,0.0,0,0,0.0,1480.0,0.0,0.0,0,10027,588,0.0,0,1488.0,0,765.0,0.0,25995,0,0,0,0,0.0,4180,0,0,0,0,1680.0,0,0.0,5320,2304.0,1770.0,0,0.0,0,5680.0,849,5640.0,0,3420.0,3228,0,0.0,3552,0.0,0,0,5496,0,0,1448,1897.2,0.0,11964,0,0,0,6800,0,0.0,0.0,0.0,14180.0,60103.2,3600,0,3740.0,20360,300000,26208.0,46740,8078.07,9231.17,163356,39840,0.0,38395,23914,259002.2,748190,199320.0,79760.0,45820.0,0,9024,42300.0,103476,0,5400,42880.0,26,5886.0,14,145
2015-10-17,21,10,6,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,12,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,24,510.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,6874,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,588.0,0.0,0,0.0,0,0.0,1292,120.0,0,0.0,0,0,0.0,1020,0.0,0,0,0,0,0,3930,0.0,0.0,36,0,0,0,200,0,0.0,0.0,0.0,0.0,32231.5,0,0,2000.0,17520,0,90.0,15220,3810.94,6655.5,166230,33630,0.0,48799,53492,33000.0,558570,4740.0,2400.0,1300.0,0,0,2640.0,0,0,0,0.0,34,5887.0,10,147
2015-10-18,22,10,7,0.0,30,0.0,0.0,80,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,70,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,102,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,30.0,0,690,0,0,0,0,0,0.0,0.0,0,0,0,180,0.0,0.0,552,0.0,0.0,0.0,130,0.0,160,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,324,0,0.0,7996.8,0,864.0,480.0,0,0,410.0,198.0,444,0,0,1890,744,0.0,696,0,0,0.0,0,360.0,518.0,0,0,0,0.0,0,0,0,0.0,204,1128,1900.0,528,0.0,80.0,0,0,540,6132.0,3340.0,0,0.0,300.0,912.0,1320.0,0.0,0,0,0.0,0,0,0.0,640.0,0.0,0.0,0,0,1056,0.0,0,2088.0,0,2040.0,0.0,0,0,0,0,0,0.0,2160,0,0,0,0,3140.0,0,0.0,3020,3828.0,1830.0,0,0.0,0,6800.0,0,7820.0,0,7760.0,4284,0,0.0,3960,0.0,0,0,8148,0,0,0,6548.4,0.0,10536,0,0,0,20780,0,0.0,0.0,0.0,6460.0,0.0,6576,0,6060.0,0,0,37098.0,0,0.0,0.0,0,0,0.0,0,0,261915.0,0,213700.0,110580.0,54600.0,0,12876,45380.0,0,0,3744,29060.0,34,5887.0,13,147
2015-10-19,22,10,1,0.0,160,0.0,0.0,200,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,340,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,96,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,190.0,0,90,0,0,0,0,0,0.0,0.0,0,0,0,80,0.0,0.0,72,0.0,0.0,0.0,350,0.0,340,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,240,0,1236.0,1876.8,0,576.0,276.0,0,0,500.0,774.0,1176,0,0,1020,348,0.0,432,0,0,0.0,0,680.0,630.0,0,0,0,0.0,0,0,0,0.0,60,276,2930.0,348,0.0,240.0,0,0,540,1428.0,800.0,0,0.0,0.0,1524.0,592.0,0.0,0,0,0.0,0,0,0.0,60.0,0.0,0.0,0,14386,300,0.0,0,2820.0,0,2745.0,0.0,0,0,0,0,0,0.0,100,0,51990,0,0,680.0,0,0.0,3700,1740.0,2220.0,0,0.0,26000,4380.0,2291,7120.0,0,3300.0,2604,0,0.0,2616,0.0,0,0,5340,0,0,2883,7078.8,0.0,8076,0,0,0,3320,0,51990.0,0.0,0.0,8560.0,32550.03,1164,52008,6900.0,14040,0,29844.0,31350,9206.95,10771.65,0,39840,0.0,119363,134498,186277.2,721930,113540.0,52860.0,48640.0,0,11076,29580.0,0,0,9096,19980.0,24,5889.0,17,147
2015-10-20,22,10,2,0.0,250,0.0,0.0,130,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,150,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,4340,324,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,150.0,0,180,0,0,0,0,0,0.0,0.0,0,0,0,400,0.0,0.0,900,0.0,0.0,0.0,260,0.0,860,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,28000,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,444,0,498.0,9547.2,0,1680.0,756.0,0,0,740.0,420.0,912,0,0,465,990,0.0,540,0,0,0.0,0,1260.0,644.0,0,0,0,0.0,0,0,0,0.0,120,1464,4080.0,936,0.0,20.4,0,0,1200,2148.0,1900.0,0,0.0,300.0,1392.0,2240.0,0.0,0,0,0.0,0,0,0.0,60.0,0.0,0.0,0,0,1572,0.0,0,1968.0,0,4545.0,0.0,0,0,0,0,0,0.0,2260,0,0,0,25995,2320.0,0,0.0,7360,3552.0,3150.0,0,0.0,0,7900.0,7961,9720.0,0,9920.0,5832,0,0.0,5292,0.0,0,0,3060,0,0,12662,408.0,0.0,12816,0,0,0,2160,0,25995.0,0.0,0.0,11940.2,0.0,16248,26004,20400.0,17840,0,33390.0,16570,32592.95,32615.87,16991,37570,0.0,121404,118246,207474.8,737250,133341.3,65662.5,111140.0,0,14280,38100.0,0,96000,11124,34580.0,12,5894.0,0,147
2015-10-21,21,10,3,0.0,120,0.0,0.0,140,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,80,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,84,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,550.0,0,0,0,0,0,0,0,0.0,0.0,0,7740,0,140,0.0,0.0,360,0.0,0.0,0.0,190,0.0,130,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,4440,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1116,0,1026.0,8262.0,0,960.0,372.0,0,0,410.0,456.0,1356,0,0,510,576,0.0,852,0,0,0.0,0,940.0,1120.0,0,0,0,0.0,0,0,0,0.0,48,2736,2330.0,576,0.0,0.0,0,0,960,1728.0,780.0,0,0.0,0.0,2784.0,1152.0,0.0,0,0,0.0,0,0,0.0,500.0,0.0,0.0,0,1010,912,0.0,0,1836.0,0,1785.0,0.0,0,0,0,0,0,0.0,260,0,25995,0,0,560.0,0,0.0,4020,5394.0,1350.0,0,0.0,26000,2740.0,3626,11820.0,0,3320.0,7092,0,0.0,3744,0.0,0,0,10908,0,0,9956,1795.2,0.0,8328,0,0,0,12740,26860,25995.0,0.0,0.0,7780.0,1865.37,8880,0,17180.0,19510,0,18270.0,16290,29696.4,26816.21,40645,38240,0.0,105688,107434,164582.6,708960,106600.0,50780.0,64900.0,0,20268,27680.0,0,0,7128,21260.0,6,5901.0,0,148
2015-10-22,20,10,4,0.0,110,0.0,0.0,250,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,370,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,246,0.0,0.0,0,2200,0,0,2120.0,0,0.0,0,0.0,0.0,350.0,0,240,0,0,0,0,0,0.0,0.0,0,0,0,260,0.0,0.0,504,0.0,0.0,0.0,200,0.0,540,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,10467.0,0,0.0,0.0,0,0,0,0,0.0,5300,0.0,0.0,0,0,0.0,0.0,312,2900,906.0,12219.6,0,1428.0,564.0,0,0,1240.0,420.0,3732,0,0,270,1236,0.0,1248,0,0,0.0,0,160.0,658.0,0,0,0,0.0,0,0,0,0.0,0,1320,3820.0,720,11840.0,280.0,0,0,1080,3444.0,5040.0,0,0.0,540.0,3240.0,2032.0,0.0,0,0,0.0,0,0,0.0,2500.0,0.0,0.0,0,2834,1152,0.0,0,2544.0,0,2295.0,0.0,0,0,0,0,0,0.0,2680,0,0,0,25995,1060.0,0,0.0,7280,5568.0,3015.0,0,0.0,0,5920.0,3192,9340.0,0,10060.0,4764,0,0.0,4092,0.0,0,0,8640,0,0,5367,3590.4,0.0,14568,0,0,0,13160,0,0.0,0.0,0.0,14880.0,12343.61,8244,76008,15900.0,17800,0,36162.0,32330,12844.19,26759.62,19800,35880,0.0,93516,136240,191685.4,664040,239546.2,81960.0,66391.0,0,12648,48840.0,0,48000,15564,43840.0,28,5907.0,22,148
2015-10-23,20,10,5,0.0,500,0.0,0.0,20,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,570.0,0,0,0,0,0,90,0.0,0.0,0,0,0,0.0,1,0.0,0.0,0,0.0,0,120,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,210.0,0,90,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,48,0.0,0.0,0.0,140,0.0,70,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,948,0,552.0,3141.6,0,528.0,240.0,0,0,130.0,594.0,1404,0,0,60,396,0.0,156,0,0,0.0,0,20.0,196.0,0,0,0,0.0,0,0,0,0.0,648,408,2410.0,552,0.0,0.0,0,0,336,456.0,1720.0,0,0.0,0.0,1236.0,672.0,0.0,0,0,0.0,0,0,0.0,520.0,0.0,0.0,0,1265,528,0.0,0,3372.0,0,1140.0,0.0,0,0,0,0,0,0.0,2140,0,0,0,0,180.0,0,0.0,2660,2412.0,1665.0,0,0.0,0,5240.0,5187,2260.0,0,2440.0,2136,0,0.0,2088,0.0,0,0,3024,0,0,2800,1142.4,0.0,10848,0,0,0,2520,0,0.0,0.0,0.0,16000.0,4466.88,2124,0,4540.0,15770,0,18072.0,31800,24267.3,20643.56,20068,37040,0.0,101742,107027,273197.6,650450,172520.0,50470.0,38960.0,0,8352,38660.0,0,0,3876,33080.0,34,5911.0,21,148
2015-10-24,21,10,6,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1178,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3123,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,4980,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3900.18,0,0,0.0,16320,0,0.0,16730,24925.68,24277.78,21307,19360,0.0,125311,95996,0.0,608660,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,31,5915.0,10,148
2015-10-25,22,10,7,0.0,20,0.0,0.0,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,156,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,160.0,0,450,0,0,0,0,0,0.0,0.0,0,0,0,240,0.0,0.0,648,0.0,0.0,0.0,120,0.0,300,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,432,0,180.0,15544.8,0,1164.0,552.0,0,0,580.0,222.0,540,0,0,7425,780,0.0,852,0,0,0.0,0,340.0,420.0,0,0,0,0.0,0,0,0,0.0,492,1464,3350.0,456,0.0,0.0,0,0,696,3096.0,2460.0,0,0.0,0.0,2304.0,1232.0,0.0,0,0,0.0,0,0,0.0,980.0,0.0,0.0,0,0,1128,0.0,0,3528.0,0,2760.0,0.0,0,0,0,0,0,0.0,960,0,0,0,0,280.0,0,0.0,3220,2970.0,1515.0,0,0.0,0,6140.0,0,8200.0,0,7820.0,6228,0,0.0,4752,0.0,0,0,3072,0,0,0,2142.0,0.0,11964,0,0,0,9280,0,0.0,0.0,0.0,8940.0,0.0,9300,0,10760.0,0,0,32526.0,0,0.0,0.0,0,0,0.0,0,4590,238270.0,0,135180.0,84040.0,73220.0,0,10644,37320.0,0,0,5988,30400.0,71,5915.0,33,148
2015-10-26,22,10,1,0.0,110,0.0,0.0,100,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,240,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,78,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,270.0,0,45,850,0,0,0,0,0.0,0.0,0,0,0,80,0.0,0.0,36,0.0,0.0,0.0,350,0.0,400,0,0,0.0,0,0,0,10992,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,144,0,1134.0,1856.4,0,720.0,396.0,0,0,570.0,594.0,408,0,0,540,414,0.0,492,0,0,0.0,0,220.0,518.0,0,0,0,0.0,0,0,0,0.0,24,528,4190.0,1032,0.0,20.0,0,0,1980,1104.0,1780.0,0,0.0,0.0,732.0,704.0,0.0,0,0,0.0,0,0,0.0,1520.0,0.0,0.0,0,802,372,0.0,0,1260.0,0,1695.0,0.0,0,0,0,0,0,0.0,600,0,30990,0,0,1380.0,0,0.0,2280,2436.0,2625.0,0,0.0,0,7680.0,2028,8980.0,0,3540.0,2160,0,0.0,2400,0.0,0,0,11076,0,0,6706,3182.4,0.0,11844,0,0,0,13460,0,36990.0,0.0,0.0,9860.0,3832.46,9504,52008,5400.0,13020,0,27792.0,16050,23166.59,33080.21,0,37270,0.0,123109,109346,194591.2,681180,126520.0,60440.0,38880.0,0,12168,31080.0,25992,0,4908,26040.0,31,5922.0,22,148
2015-10-27,22,10,2,0.0,120,0.0,0.0,270,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,310,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,240,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,220.0,0,60,0,0,0,0,0,0.0,0.0,0,0,0,120,0.0,0.0,948,0.0,0.0,0.0,250,0.0,780,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,336,0,660.0,8425.2,0,1788.0,816.0,0,0,1720.0,732.0,660,0,0,315,1098,0.0,696,0,0,0.0,0,660.0,826.0,0,0,0,0.0,0,0,0,0.0,48,1128,3640.0,1740,0.0,0.0,0,0,2664,1860.0,1880.0,0,0.0,500.0,1584.0,1984.0,0.0,0,0,0.0,0,0,0.0,1580.0,0.0,0.0,0,0,1848,0.0,0,4596.0,0,2385.0,0.0,0,0,0,0,0,0.0,2520,0,0,0,0,340.0,0,0.0,4800,6210.0,2865.0,0,0.0,0,5540.0,2646,10880.0,0,10500.0,9804,0,0.0,3468,0.0,0,0,4944,0,0,4739,4671.6,0.0,16728,0,0,0,8280,31210,77985.0,0.0,0.0,12880.0,0.0,9336,26004,20460.0,18680,0,45954.0,33250,27843.02,35914.04,20550,38210,0.0,116125,131793,213891.4,663720,190420.0,80300.0,73600.0,0,11316,42060.0,0,48000,7764,35960.0,31,5925.0,0,148
2015-10-28,21,10,3,0.0,80,0.0,0.0,120,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,210,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,138,0.0,0.0,3450,0,0,0,0.0,0,0.0,0,0.0,0.0,70.0,0,30,0,0,0,0,0,0.0,0.0,0,0,0,20,0.0,0.0,504,0.0,0.0,0.0,50,0.0,300,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,720,0,498.0,1999.2,0,792.0,1224.0,0,0,530.0,222.0,564,0,0,3420,540,0.0,864,0,0,0.0,0,100.0,420.0,0,0,0,0.0,0,0,0,0.0,1200,1164,3390.0,716,0.0,0.0,0,0,1416,1416.0,480.0,0,0.0,0.0,2700.0,1608.0,0.0,0,0,0.0,0,0,0.0,1280.0,0.0,0.0,0,677,804,0.0,0,2400.0,0,1110.0,0.0,0,0,0,0,0,0.0,8200,0,51990,0,0,980.0,0,0.0,6760,9882.0,2040.0,0,0.0,0,5600.0,3836,6680.0,0,8380.0,4548,0,0.0,3528,0.0,0,0,6348,0,0,5241,2040.0,0.0,21636,0,0,0,13080,0,0.0,0.0,0.0,10380.0,6255.65,7704,0,18580.0,15560,300000,34290.0,33050,35236.54,34612.6,39675,39630,0.0,101299,129436,260891.4,741960,158620.0,82140.0,51740.0,0,9312,52320.0,0,0,12084,39240.0,6,5925.0,0,148
